Element Pair,Jaccard Similarity
"('model.1', 'relationEnd')",0.9917355371900827
"('model.1', 'RelationStereotype')",0.0
"('model.1', 'RelationView')",0.0
"('model.1', 'relator')",0.7603305785123967
"('model.1', 'relatorNature')",0.0
"('model.1', 'restrictedTo')",0.9834710743801653
"('model.1', 'role')",0.6942148760330579
"('model.1', 'roleMixin')",0.4462809917355372
"('model.1', 'shape')",0.8264462809917356
"('model.1', 'Shape')",0.0
"('model.1', 'shared')",0.5619834710743802
"('model.1', 'situation')",0.18181818181818182
"('model.1', 'situationNature')",0.0
"('model.1', 'sourceEnd')",0.9917355371900827
"('model.1', 'sourceView')",0.7933884297520661
"('model.1', 'specific')",0.9669421487603306
"('model.1', 'stereotype')",1.0
"('model.1', 'Stereotype')",0.0
"('model.1', 'subCollectionOf')",0.049586776859504134
"('model.1', 'subkind')",0.7272727272727273
"('model.1', 'subQuantityOf')",0.03305785123966942
"('model.1', 'subsetsProperty')",0.008264462809917356
"('model.1', 'targetEnd')",0.9917355371900827
"('model.1', 'targetView')",0.7933884297520661
"('model.1', 'termination')",0.024793388429752067
"('model.1', 'text')",0.0
"('model.1', 'Text')",0.512396694214876
"('model.1', 'topLeftPosition')",0.8264462809917356
"('model.1', 'triggers')",0.08264462809917356
"('model.1', 'type')",0.21487603305785125
"('model.1', 'typeNature')",0.0
"('model.1', 'upperBound')",0.9256198347107438
"('model.1', 'width')",0.8264462809917356
"('model.1', 'xCoordinate')",0.8264462809917356
"('model.1', 'yCoordinate')",0.8264462809917356
"('ModelElement', 'name')",0.0
"('ModelElement', 'NodeView')",0.0
"('ModelElement', 'none')",0.0
"('ModelElement', 'Note')",0.0
"('ModelElement', 'NoteView')",0.0
"('ModelElement', 'OntologicalNature')",0.0
"('ModelElement', 'OntoumlElement')",0.0
"('ModelElement', 'order')",0.0
"('ModelElement', 'owner')",0.0
"('ModelElement', 'Package')",0.0
"('ModelElement', 'PackageView')",0.0
"('ModelElement', 'participation')",0.0
"('ModelElement', 'participational')",0.0
"('ModelElement', 'Path')",0.0
"('ModelElement', 'phase')",0.0
"('ModelElement', 'phaseMixin')",0.0
"('ModelElement', 'point')",0.0
"('ModelElement', 'Point')",0.0
"('ModelElement', 'project')",0.0
"('ModelElement', 'Project')",0.0
"('ModelElement', 'property')",0.0
"('ModelElement', 'Property')",0.0
"('ModelElement', 'PropertyStereotype')",0.0
"('ModelElement', 'propertyType')",0.0
"('ModelElement', 'quality')",0.0
"('ModelElement', 'qualityNature')",0.0
"('ModelElement', 'quantity')",0.0
"('ModelElement', 'quantityNature')",0.0
"('ModelElement', 'Rectangle')",0.0
"('ModelElement', 'RectangularShape')",0.0
"('ModelElement', 'redefinesProperty')",0.0
"('ModelElement', 'Relation')",0.0
"('ModelElement', 'relationEnd')",0.0
"('ModelElement', 'RelationStereotype')",0.0
"('ModelElement', 'RelationView')",0.0
"('ModelElement', 'relator')",0.0
"('ModelElement', 'relatorNature')",0.0
"('ModelElement', 'restrictedTo')",0.0
"('ModelElement', 'role')",0.0
"('ModelElement', 'roleMixin')",0.0
"('ModelElement', 'shape')",0.0
"('ModelElement', 'Shape')",0.0
"('ModelElement', 'shared')",0.0
"('ModelElement', 'situation')",0.0
"('ModelElement', 'situationNature')",0.0
"('ModelElement', 'sourceEnd')",0.0
"('ModelElement', 'sourceView')",0.0
"('ModelElement', 'specific')",0.0
"('ModelElement', 'stereotype')",0.0
"('ModelElement', 'Stereotype')",0.0
"('ModelElement', 'subCollectionOf')",0.0
"('ModelElement', 'subkind')",0.0
"('ModelElement', 'subQuantityOf')",0.0
"('ModelElement', 'subsetsProperty')",0.0
"('ModelElement', 'targetEnd')",0.0
"('ModelElement', 'targetView')",0.0
"('ModelElement', 'termination')",0.0
"('ModelElement', 'text')",0.0
"('ModelElement', 'Text')",0.0
"('ModelElement', 'topLeftPosition')",0.0
"('ModelElement', 'triggers')",0.0
"('ModelElement', 'type')",0.0
"('ModelElement', 'typeNature')",0.0
"('ModelElement', 'upperBound')",0.0
"('ModelElement', 'width')",0.0
"('ModelElement', 'xCoordinate')",0.0
"('ModelElement', 'yCoordinate')",0.0
"('name', 'NodeView')",0.0
"('name', 'none')",0.9917355371900827
"('name', 'Note')",0.0
"('name', 'NoteView')",0.0
"('name', 'OntologicalNature')",0.0
"('name', 'OntoumlElement')",0.0
"('name', 'order')",1.0
"('name', 'owner')",0.0
"('name', 'Package')",1.0
"('name', 'PackageView')",0.03305785123966942
"('name', 'participation')",0.256198347107438
"('name', 'participational')",0.03305785123966942
"('name', 'Path')",0.8264462809917356
"('name', 'phase')",0.33884297520661155
"('name', 'phaseMixin')",0.06611570247933884
"('name', 'point')",0.8264462809917356
"('name', 'Point')",0.8264462809917356
"('name', 'project')",1.0
"('name', 'Project')",1.0
"('name', 'property')",0.0
"('name', 'Property')",0.9917355371900827
"('name', 'PropertyStereotype')",0.0
"('name', 'propertyType')",0.9917355371900827
"('name', 'quality')",0.36363636363636365
"('name', 'qualityNature')",0.0
"('name', 'quantity')",0.19008264462809918
"('name', 'quantityNature')",0.0
"('name', 'Rectangle')",0.8264462809917356
"('name', 'RectangularShape')",0.0
"('name', 'redefinesProperty')",0.008264462809917356
"('name', 'Relation')",0.9917355371900827
"('name', 'relationEnd')",0.9917355371900827
"('name', 'RelationStereotype')",0.0
"('name', 'RelationView')",0.0
"('name', 'relator')",0.7603305785123967
"('name', 'relatorNature')",0.0
"('name', 'restrictedTo')",0.9834710743801653
"('name', 'role')",0.6942148760330579
"('name', 'roleMixin')",0.4462809917355372
"('name', 'shape')",0.8264462809917356
"('name', 'Shape')",0.0
"('name', 'shared')",0.5619834710743802
"('name', 'situation')",0.18181818181818182
"('name', 'situationNature')",0.0
"('name', 'sourceEnd')",0.9917355371900827
"('name', 'sourceView')",0.7933884297520661
"('name', 'specific')",0.9669421487603306
"('name', 'stereotype')",1.0
"('name', 'Stereotype')",0.0
"('name', 'subCollectionOf')",0.049586776859504134
"('name', 'subkind')",0.7272727272727273
"('name', 'subQuantityOf')",0.03305785123966942
"('name', 'subsetsProperty')",0.008264462809917356
"('name', 'targetEnd')",0.9917355371900827
"('name', 'targetView')",0.7933884297520661
"('name', 'termination')",0.024793388429752067
"('name', 'text')",0.0
"('name', 'Text')",0.512396694214876
"('name', 'topLeftPosition')",0.8264462809917356
"('name', 'triggers')",0.08264462809917356
"('name', 'type')",0.21487603305785125
"('name', 'typeNature')",0.0
"('name', 'upperBound')",0.9256198347107438
"('name', 'width')",0.8264462809917356
"('name', 'xCoordinate')",0.8264462809917356
"('name', 'yCoordinate')",0.8264462809917356
"('NodeView', 'none')",0.0
"('NodeView', 'Note')",0.0
"('NodeView', 'NoteView')",0.0
"('NodeView', 'OntologicalNature')",0.0
"('NodeView', 'OntoumlElement')",0.0
"('NodeView', 'order')",0.0
"('NodeView', 'owner')",0.0
"('NodeView', 'Package')",0.0
"('NodeView', 'PackageView')",0.0
"('NodeView', 'participation')",0.0
"('NodeView', 'participational')",0.0
"('NodeView', 'Path')",0.0
"('NodeView', 'phase')",0.0
"('NodeView', 'phaseMixin')",0.0
"('NodeView', 'point')",0.0
"('NodeView', 'Point')",0.0
"('NodeView', 'project')",0.0
"('NodeView', 'Project')",0.0
"('NodeView', 'property')",0.0
"('NodeView', 'Property')",0.0
"('NodeView', 'PropertyStereotype')",0.0
"('NodeView', 'propertyType')",0.0
"('NodeView', 'quality')",0.0
"('NodeView', 'qualityNature')",0.0
"('NodeView', 'quantity')",0.0
"('NodeView', 'quantityNature')",0.0
"('NodeView', 'Rectangle')",0.0
"('NodeView', 'RectangularShape')",0.0
"('NodeView', 'redefinesProperty')",0.0
"('NodeView', 'Relation')",0.0
"('NodeView', 'relationEnd')",0.0
"('NodeView', 'RelationStereotype')",0.0
"('NodeView', 'RelationView')",0.0
"('NodeView', 'relator')",0.0
"('NodeView', 'relatorNature')",0.0
"('NodeView', 'restrictedTo')",0.0
"('NodeView', 'role')",0.0
"('NodeView', 'roleMixin')",0.0
"('NodeView', 'shape')",0.0
"('NodeView', 'Shape')",0.0
"('NodeView', 'shared')",0.0
"('NodeView', 'situation')",0.0
"('NodeView', 'situationNature')",0.0
"('NodeView', 'sourceEnd')",0.0
"('NodeView', 'sourceView')",0.0
"('NodeView', 'specific')",0.0
"('NodeView', 'stereotype')",0.0
"('NodeView', 'Stereotype')",0.0
"('NodeView', 'subCollectionOf')",0.0
"('NodeView', 'subkind')",0.0
"('NodeView', 'subQuantityOf')",0.0
"('NodeView', 'subsetsProperty')",0.0
"('NodeView', 'targetEnd')",0.0
"('NodeView', 'targetView')",0.0
"('NodeView', 'termination')",0.0
"('NodeView', 'text')",0.0
"('NodeView', 'Text')",0.0
"('NodeView', 'topLeftPosition')",0.0
"('NodeView', 'triggers')",0.0
"('NodeView', 'type')",0.0
"('NodeView', 'typeNature')",0.0
"('NodeView', 'upperBound')",0.0
"('NodeView', 'width')",0.0
"('NodeView', 'xCoordinate')",0.0
"('NodeView', 'yCoordinate')",0.0
"('none', 'Note')",0.0
"('none', 'NoteView')",0.0
"('none', 'OntologicalNature')",0.0
"('none', 'OntoumlElement')",0.0
"('none', 'order')",0.9917355371900827
"('none', 'owner')",0.0
"('none', 'Package')",0.9917355371900827
"('none', 'PackageView')",0.03333333333333333
"('none', 'participation')",0.25833333333333336
"('none', 'participational')",0.03333333333333333
"('none', 'Path')",0.8181818181818182
"('none', 'phase')",0.3416666666666667
"('none', 'phaseMixin')",0.06666666666666667
"('none', 'point')",0.8181818181818182
"('none', 'Point')",0.8181818181818182
"('none', 'project')",0.9917355371900827
"('none', 'Project')",0.9917355371900827
"('none', 'property')",0.0
"('none', 'Property')",1.0
"('none', 'PropertyStereotype')",0.0
"('none', 'propertyType')",1.0
"('none', 'quality')",0.36666666666666664
"('none', 'qualityNature')",0.0
"('none', 'quantity')",0.19166666666666668
"('none', 'quantityNature')",0.0
"('none', 'Rectangle')",0.8181818181818182
"('none', 'RectangularShape')",0.0
"('none', 'redefinesProperty')",0.008333333333333333
"('none', 'Relation')",1.0
"('none', 'relationEnd')",1.0
"('none', 'RelationStereotype')",0.0
"('none', 'RelationView')",0.0
"('none', 'relator')",0.7520661157024794
"('none', 'relatorNature')",0.0
"('none', 'restrictedTo')",0.9752066115702479
"('none', 'role')",0.7
"('none', 'roleMixin')",0.45
"('none', 'shape')",0.8181818181818182
"('none', 'Shape')",0.0
"('none', 'shared')",0.5666666666666667
"('none', 'situation')",0.18333333333333332
"('none', 'situationNature')",0.0
"('none', 'sourceEnd')",1.0
"('none', 'sourceView')",0.7851239669421488
"('none', 'specific')",0.9586776859504132
"('none', 'stereotype')",0.9917355371900827
"('none', 'Stereotype')",0.0
"('none', 'subCollectionOf')",0.05
"('none', 'subkind')",0.71900826446281
"('none', 'subQuantityOf')",0.03333333333333333
"('none', 'subsetsProperty')",0.008333333333333333
"('none', 'targetEnd')",1.0
"('none', 'targetView')",0.7851239669421488
"('none', 'termination')",0.025
"('none', 'text')",0.0
"('none', 'Text')",0.5166666666666667
"('none', 'topLeftPosition')",0.8181818181818182
"('none', 'triggers')",0.08333333333333333
"('none', 'type')",0.21666666666666667
"('none', 'typeNature')",0.0
"('none', 'upperBound')",0.9333333333333333
"('none', 'width')",0.8181818181818182
"('none', 'xCoordinate')",0.8181818181818182
"('none', 'yCoordinate')",0.8181818181818182
"('Note', 'NoteView')",0.0
"('Note', 'OntologicalNature')",0.0
"('Note', 'OntoumlElement')",0.0
"('Note', 'order')",0.0
"('Note', 'owner')",0.0
"('Note', 'Package')",0.0
"('Note', 'PackageView')",0.0
"('Note', 'participation')",0.0
"('Note', 'participational')",0.0
"('Note', 'Path')",0.0
"('Note', 'phase')",0.0
"('Note', 'phaseMixin')",0.0
"('Note', 'point')",0.0
"('Note', 'Point')",0.0
"('Note', 'project')",0.0
"('Note', 'Project')",0.0
"('Note', 'property')",0.0
"('Note', 'Property')",0.0
"('Note', 'PropertyStereotype')",0.0
"('Note', 'propertyType')",0.0
"('Note', 'quality')",0.0
"('Note', 'qualityNature')",0.0
"('Note', 'quantity')",0.0
"('Note', 'quantityNature')",0.0
"('Note', 'Rectangle')",0.0
"('Note', 'RectangularShape')",0.0
"('Note', 'redefinesProperty')",0.0
"('Note', 'Relation')",0.0
"('Note', 'relationEnd')",0.0
"('Note', 'RelationStereotype')",0.0
"('Note', 'RelationView')",0.0
"('Note', 'relator')",0.0
"('Note', 'relatorNature')",0.0
"('Note', 'restrictedTo')",0.0
"('Note', 'role')",0.0
"('Note', 'roleMixin')",0.0
"('Note', 'shape')",0.0
"('Note', 'Shape')",0.0
"('Note', 'shared')",0.0
"('Note', 'situation')",0.0
"('Note', 'situationNature')",0.0
"('Note', 'sourceEnd')",0.0
"('Note', 'sourceView')",0.0
"('Note', 'specific')",0.0
"('Note', 'stereotype')",0.0
"('Note', 'Stereotype')",0.0
"('Note', 'subCollectionOf')",0.0
"('Note', 'subkind')",0.0
"('Note', 'subQuantityOf')",0.0
"('Note', 'subsetsProperty')",0.0
"('Note', 'targetEnd')",0.0
"('Note', 'targetView')",0.0
"('Note', 'termination')",0.0
"('Note', 'text')",0.0
"('Note', 'Text')",0.0
"('Note', 'topLeftPosition')",0.0
"('Note', 'triggers')",0.0
"('Note', 'type')",0.0
"('Note', 'typeNature')",0.0
"('Note', 'upperBound')",0.0
"('Note', 'width')",0.0
"('Note', 'xCoordinate')",0.0
"('Note', 'yCoordinate')",0.0
"('NoteView', 'OntologicalNature')",0.0
"('NoteView', 'OntoumlElement')",0.0
"('NoteView', 'order')",0.0
"('NoteView', 'owner')",0.0
"('NoteView', 'Package')",0.0
"('NoteView', 'PackageView')",0.0
"('NoteView', 'participation')",0.0
"('NoteView', 'participational')",0.0
"('NoteView', 'Path')",0.0
"('NoteView', 'phase')",0.0
"('NoteView', 'phaseMixin')",0.0
"('NoteView', 'point')",0.0
"('NoteView', 'Point')",0.0
"('NoteView', 'project')",0.0
"('NoteView', 'Project')",0.0
"('NoteView', 'property')",0.0
"('NoteView', 'Property')",0.0
"('NoteView', 'PropertyStereotype')",0.0
"('NoteView', 'propertyType')",0.0
"('NoteView', 'quality')",0.0
"('NoteView', 'qualityNature')",0.0
"('NoteView', 'quantity')",0.0
"('NoteView', 'quantityNature')",0.0
"('NoteView', 'Rectangle')",0.0
"('NoteView', 'RectangularShape')",0.0
"('NoteView', 'redefinesProperty')",0.0
"('NoteView', 'Relation')",0.0
"('NoteView', 'relationEnd')",0.0
"('NoteView', 'RelationStereotype')",0.0
"('NoteView', 'RelationView')",0.0
"('NoteView', 'relator')",0.0
"('NoteView', 'relatorNature')",0.0
"('NoteView', 'restrictedTo')",0.0
"('NoteView', 'role')",0.0
"('NoteView', 'roleMixin')",0.0
"('NoteView', 'shape')",0.0
"('NoteView', 'Shape')",0.0
"('NoteView', 'shared')",0.0
"('NoteView', 'situation')",0.0
"('NoteView', 'situationNature')",0.0
"('NoteView', 'sourceEnd')",0.0
"('NoteView', 'sourceView')",0.0
"('NoteView', 'specific')",0.0
"('NoteView', 'stereotype')",0.0
"('NoteView', 'Stereotype')",0.0
"('NoteView', 'subCollectionOf')",0.0
"('NoteView', 'subkind')",0.0
"('NoteView', 'subQuantityOf')",0.0
"('NoteView', 'subsetsProperty')",0.0
"('NoteView', 'targetEnd')",0.0
"('NoteView', 'targetView')",0.0
"('NoteView', 'termination')",0.0
"('NoteView', 'text')",0.0
"('NoteView', 'Text')",0.0
"('NoteView', 'topLeftPosition')",0.0
"('NoteView', 'triggers')",0.0
"('NoteView', 'type')",0.0
"('NoteView', 'typeNature')",0.0
"('NoteView', 'upperBound')",0.0
"('NoteView', 'width')",0.0
"('NoteView', 'xCoordinate')",0.0
"('NoteView', 'yCoordinate')",0.0
"('OntologicalNature', 'OntoumlElement')",0.0
"('OntologicalNature', 'order')",0.0
"('OntologicalNature', 'owner')",0.0
"('OntologicalNature', 'Package')",0.0
"('OntologicalNature', 'PackageView')",0.0
"('OntologicalNature', 'participation')",0.0
"('OntologicalNature', 'participational')",0.0
"('OntologicalNature', 'Path')",0.0
"('OntologicalNature', 'phase')",0.0
"('OntologicalNature', 'phaseMixin')",0.0
"('OntologicalNature', 'point')",0.0
"('OntologicalNature', 'Point')",0.0
"('OntologicalNature', 'project')",0.0
"('OntologicalNature', 'Project')",0.0
"('OntologicalNature', 'property')",0.0
"('OntologicalNature', 'Property')",0.0
"('OntologicalNature', 'PropertyStereotype')",0.0
"('OntologicalNature', 'propertyType')",0.0
"('OntologicalNature', 'quality')",0.0
"('OntologicalNature', 'qualityNature')",0.0
"('OntologicalNature', 'quantity')",0.0
"('OntologicalNature', 'quantityNature')",0.0
"('OntologicalNature', 'Rectangle')",0.0
"('OntologicalNature', 'RectangularShape')",0.0
"('OntologicalNature', 'redefinesProperty')",0.0
"('OntologicalNature', 'Relation')",0.0
"('OntologicalNature', 'relationEnd')",0.0
"('OntologicalNature', 'RelationStereotype')",0.0
"('OntologicalNature', 'RelationView')",0.0
"('OntologicalNature', 'relator')",0.0
"('OntologicalNature', 'relatorNature')",0.0
"('OntologicalNature', 'restrictedTo')",0.0
"('OntologicalNature', 'role')",0.0
"('OntologicalNature', 'roleMixin')",0.0
"('OntologicalNature', 'shape')",0.0
"('OntologicalNature', 'Shape')",0.0
"('OntologicalNature', 'shared')",0.0
"('OntologicalNature', 'situation')",0.0
"('OntologicalNature', 'situationNature')",0.0
"('OntologicalNature', 'sourceEnd')",0.0
"('OntologicalNature', 'sourceView')",0.0
"('OntologicalNature', 'specific')",0.0
"('OntologicalNature', 'stereotype')",0.0
"('OntologicalNature', 'Stereotype')",0.0
"('OntologicalNature', 'subCollectionOf')",0.0
"('OntologicalNature', 'subkind')",0.0
"('OntologicalNature', 'subQuantityOf')",0.0
"('OntologicalNature', 'subsetsProperty')",0.0
"('OntologicalNature', 'targetEnd')",0.0
"('OntologicalNature', 'targetView')",0.0
"('OntologicalNature', 'termination')",0.0
"('OntologicalNature', 'text')",0.0
"('OntologicalNature', 'Text')",0.0
"('OntologicalNature', 'topLeftPosition')",0.0
"('OntologicalNature', 'triggers')",0.0
"('OntologicalNature', 'type')",0.0
"('OntologicalNature', 'typeNature')",0.0
"('OntologicalNature', 'upperBound')",0.0
"('OntologicalNature', 'width')",0.0
"('OntologicalNature', 'xCoordinate')",0.0
"('OntologicalNature', 'yCoordinate')",0.0
"('OntoumlElement', 'order')",0.0
"('OntoumlElement', 'owner')",0.0
"('OntoumlElement', 'Package')",0.0
"('OntoumlElement', 'PackageView')",0.0
"('OntoumlElement', 'participation')",0.0
"('OntoumlElement', 'participational')",0.0
"('OntoumlElement', 'Path')",0.0
"('OntoumlElement', 'phase')",0.0
"('OntoumlElement', 'phaseMixin')",0.0
"('OntoumlElement', 'point')",0.0
"('OntoumlElement', 'Point')",0.0
"('OntoumlElement', 'project')",0.0
"('OntoumlElement', 'Project')",0.0
"('OntoumlElement', 'property')",0.0
"('OntoumlElement', 'Property')",0.0
"('OntoumlElement', 'PropertyStereotype')",0.0
"('OntoumlElement', 'propertyType')",0.0
"('OntoumlElement', 'quality')",0.0
"('OntoumlElement', 'qualityNature')",0.0
"('OntoumlElement', 'quantity')",0.0
"('OntoumlElement', 'quantityNature')",0.0
"('OntoumlElement', 'Rectangle')",0.0
"('OntoumlElement', 'RectangularShape')",0.0
"('OntoumlElement', 'redefinesProperty')",0.0
"('OntoumlElement', 'Relation')",0.0
"('OntoumlElement', 'relationEnd')",0.0
"('OntoumlElement', 'RelationStereotype')",0.0
"('OntoumlElement', 'RelationView')",0.0
"('OntoumlElement', 'relator')",0.0
"('OntoumlElement', 'relatorNature')",0.0
"('OntoumlElement', 'restrictedTo')",0.0
"('OntoumlElement', 'role')",0.0
"('OntoumlElement', 'roleMixin')",0.0
"('OntoumlElement', 'shape')",0.0
"('OntoumlElement', 'Shape')",0.0
"('OntoumlElement', 'shared')",0.0
"('OntoumlElement', 'situation')",0.0
"('OntoumlElement', 'situationNature')",0.0
"('OntoumlElement', 'sourceEnd')",0.0
"('OntoumlElement', 'sourceView')",0.0
"('OntoumlElement', 'specific')",0.0
"('OntoumlElement', 'stereotype')",0.0
"('OntoumlElement', 'Stereotype')",0.0
"('OntoumlElement', 'subCollectionOf')",0.0
"('OntoumlElement', 'subkind')",0.0
"('OntoumlElement', 'subQuantityOf')",0.0
"('OntoumlElement', 'subsetsProperty')",0.0
"('OntoumlElement', 'targetEnd')",0.0
"('OntoumlElement', 'targetView')",0.0
"('OntoumlElement', 'termination')",0.0
"('OntoumlElement', 'text')",0.0
"('OntoumlElement', 'Text')",0.0
"('OntoumlElement', 'topLeftPosition')",0.0
"('OntoumlElement', 'triggers')",0.0
"('OntoumlElement', 'type')",0.0
"('OntoumlElement', 'typeNature')",0.0
"('OntoumlElement', 'upperBound')",0.0
"('OntoumlElement', 'width')",0.0
"('OntoumlElement', 'xCoordinate')",0.0
"('OntoumlElement', 'yCoordinate')",0.0
"('order', 'owner')",0.0
"('order', 'Package')",1.0
"('order', 'PackageView')",0.03305785123966942
"('order', 'participation')",0.256198347107438
"('order', 'participational')",0.03305785123966942
"('order', 'Path')",0.8264462809917356
"('order', 'phase')",0.33884297520661155
"('order', 'phaseMixin')",0.06611570247933884
"('order', 'point')",0.8264462809917356
"('order', 'Point')",0.8264462809917356
"('order', 'project')",1.0
"('order', 'Project')",1.0
"('order', 'property')",0.0
"('order', 'Property')",0.9917355371900827
"('order', 'PropertyStereotype')",0.0
"('order', 'propertyType')",0.9917355371900827
"('order', 'quality')",0.36363636363636365
"('order', 'qualityNature')",0.0
"('order', 'quantity')",0.19008264462809918
"('order', 'quantityNature')",0.0
"('order', 'Rectangle')",0.8264462809917356
"('order', 'RectangularShape')",0.0
"('order', 'redefinesProperty')",0.008264462809917356
"('order', 'Relation')",0.9917355371900827
"('order', 'relationEnd')",0.9917355371900827
"('order', 'RelationStereotype')",0.0
"('order', 'RelationView')",0.0
"('order', 'relator')",0.7603305785123967
"('order', 'relatorNature')",0.0
"('order', 'restrictedTo')",0.9834710743801653
"('order', 'role')",0.6942148760330579
"('order', 'roleMixin')",0.4462809917355372
"('order', 'shape')",0.8264462809917356
"('order', 'Shape')",0.0
"('order', 'shared')",0.5619834710743802
"('order', 'situation')",0.18181818181818182
"('order', 'situationNature')",0.0
"('order', 'sourceEnd')",0.9917355371900827
"('order', 'sourceView')",0.7933884297520661
"('order', 'specific')",0.9669421487603306
"('order', 'stereotype')",1.0
"('order', 'Stereotype')",0.0
"('order', 'subCollectionOf')",0.049586776859504134
"('order', 'subkind')",0.7272727272727273
"('order', 'subQuantityOf')",0.03305785123966942
"('order', 'subsetsProperty')",0.008264462809917356
"('order', 'targetEnd')",0.9917355371900827
"('order', 'targetView')",0.7933884297520661
"('order', 'termination')",0.024793388429752067
"('order', 'text')",0.0
"('order', 'Text')",0.512396694214876
"('order', 'topLeftPosition')",0.8264462809917356
"('order', 'triggers')",0.08264462809917356
"('order', 'type')",0.21487603305785125
"('order', 'typeNature')",0.0
"('order', 'upperBound')",0.9256198347107438
"('order', 'width')",0.8264462809917356
"('order', 'xCoordinate')",0.8264462809917356
"('order', 'yCoordinate')",0.8264462809917356
"('owner', 'Package')",0.0
"('owner', 'PackageView')",0.0
"('owner', 'participation')",0.0
"('owner', 'participational')",0.0
"('owner', 'Path')",0.0
"('owner', 'phase')",0.0
"('owner', 'phaseMixin')",0.0
"('owner', 'point')",0.0
"('owner', 'Point')",0.0
"('owner', 'project')",0.0
"('owner', 'Project')",0.0
"('owner', 'property')",0.0
"('owner', 'Property')",0.0
"('owner', 'PropertyStereotype')",0.0
"('owner', 'propertyType')",0.0
"('owner', 'quality')",0.0
"('owner', 'qualityNature')",0.0
"('owner', 'quantity')",0.0
"('owner', 'quantityNature')",0.0
"('owner', 'Rectangle')",0.0
"('owner', 'RectangularShape')",0.0
"('owner', 'redefinesProperty')",0.0
"('owner', 'Relation')",0.0
"('owner', 'relationEnd')",0.0
"('owner', 'RelationStereotype')",0.0
"('owner', 'RelationView')",0.0
"('owner', 'relator')",0.0
"('owner', 'relatorNature')",0.0
"('owner', 'restrictedTo')",0.0
"('owner', 'role')",0.0
"('owner', 'roleMixin')",0.0
"('owner', 'shape')",0.0
"('owner', 'Shape')",0.0
"('owner', 'shared')",0.0
"('owner', 'situation')",0.0
"('owner', 'situationNature')",0.0
"('owner', 'sourceEnd')",0.0
"('owner', 'sourceView')",0.0
"('owner', 'specific')",0.0
"('owner', 'stereotype')",0.0
"('owner', 'Stereotype')",0.0
"('owner', 'subCollectionOf')",0.0
"('owner', 'subkind')",0.0
"('owner', 'subQuantityOf')",0.0
"('owner', 'subsetsProperty')",0.0
"('owner', 'targetEnd')",0.0
"('owner', 'targetView')",0.0
"('owner', 'termination')",0.0
"('owner', 'text')",0.0
"('owner', 'Text')",0.0
"('owner', 'topLeftPosition')",0.0
"('owner', 'triggers')",0.0
"('owner', 'type')",0.0
"('owner', 'typeNature')",0.0
"('owner', 'upperBound')",0.0
"('owner', 'width')",0.0
"('owner', 'xCoordinate')",0.0
"('owner', 'yCoordinate')",0.0
"('Package', 'PackageView')",0.03305785123966942
"('Package', 'participation')",0.256198347107438
"('Package', 'participational')",0.03305785123966942
"('Package', 'Path')",0.8264462809917356
"('Package', 'phase')",0.33884297520661155
"('Package', 'phaseMixin')",0.06611570247933884
"('Package', 'point')",0.8264462809917356
"('Package', 'Point')",0.8264462809917356
"('Package', 'project')",1.0
"('Package', 'Project')",1.0
"('Package', 'property')",0.0
"('Package', 'Property')",0.9917355371900827
"('Package', 'PropertyStereotype')",0.0
"('Package', 'propertyType')",0.9917355371900827
"('Package', 'quality')",0.36363636363636365
"('Package', 'qualityNature')",0.0
"('Package', 'quantity')",0.19008264462809918
"('Package', 'quantityNature')",0.0
"('Package', 'Rectangle')",0.8264462809917356
"('Package', 'RectangularShape')",0.0
"('Package', 'redefinesProperty')",0.008264462809917356
"('Package', 'Relation')",0.9917355371900827
"('Package', 'relationEnd')",0.9917355371900827
"('Package', 'RelationStereotype')",0.0
"('Package', 'RelationView')",0.0
"('Package', 'relator')",0.7603305785123967
"('Package', 'relatorNature')",0.0
"('Package', 'restrictedTo')",0.9834710743801653
"('Package', 'role')",0.6942148760330579
"('Package', 'roleMixin')",0.4462809917355372
"('Package', 'shape')",0.8264462809917356
"('Package', 'Shape')",0.0
"('Package', 'shared')",0.5619834710743802
"('Package', 'situation')",0.18181818181818182
"('Package', 'situationNature')",0.0
"('Package', 'sourceEnd')",0.9917355371900827
"('Package', 'sourceView')",0.7933884297520661
"('Package', 'specific')",0.9669421487603306
"('Package', 'stereotype')",1.0
"('Package', 'Stereotype')",0.0
"('Package', 'subCollectionOf')",0.049586776859504134
"('Package', 'subkind')",0.7272727272727273
"('Package', 'subQuantityOf')",0.03305785123966942
"('Package', 'subsetsProperty')",0.008264462809917356
"('Package', 'targetEnd')",0.9917355371900827
"('Package', 'targetView')",0.7933884297520661
"('Package', 'termination')",0.024793388429752067
"('Package', 'text')",0.0
"('Package', 'Text')",0.512396694214876
"('Package', 'topLeftPosition')",0.8264462809917356
"('Package', 'triggers')",0.08264462809917356
"('Package', 'type')",0.21487603305785125
"('Package', 'typeNature')",0.0
"('Package', 'upperBound')",0.9256198347107438
"('Package', 'width')",0.8264462809917356
"('Package', 'xCoordinate')",0.8264462809917356
"('Package', 'yCoordinate')",0.8264462809917356
"('PackageView', 'participation')",0.029411764705882353
"('PackageView', 'participational')",0.0
"('PackageView', 'Path')",0.04
"('PackageView', 'phase')",0.046511627906976744
"('PackageView', 'phaseMixin')",0.0
"('PackageView', 'point')",0.04
"('PackageView', 'Point')",0.04
"('PackageView', 'project')",0.03305785123966942
"('PackageView', 'Project')",0.03305785123966942
